Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model,Car Age,Price Range,Mileage Range
304,Tesla,2021,0.0,Electric,Automatic,233982.0,Used,30152.88,Model 3,5,Mid,Very High
305,Ford,2011,2.3,Petrol,Automatic,214275.0,Used,64027.3,Explorer,15,Upper Mid,Very High
306,BMW,2002,4.3,Hybrid,Automatic,205383.0,Used,54541.42,X3,24,Upper Mid,Very High
307,Tesla,2021,0.0,Electric,Automatic,291799.0,Used,86884.69,Model Y,5,Premium,Very High
308,BMW,2005,0.0,Electric,Automatic,188874.0,Used,51712.69,X5,21,Upper Mid,High
309,Toyota,2001,4.8,Petrol,Automatic,47632.0,Like New,17135.56,Prius,25,Budget,Low
310,Toyota,2022,1.9,Petrol,Automatic,211284.0,Used,5472.39,Prius,4,Budget,Very High
311,Tesla,2012,0.0,Electric,Automatic,161848.0,Used,69397.95,Model S,14,Upper Mid,High
312,Honda,2001,0.0,Electric,Automatic,191082.0,Used,57241.3,Civic,25,Upper Mid,High
313,Toyota,2005,2.8,Diesel,Automatic,213807.0,Used,36441.48,RAV4,21,Mid,Very High
314,Ford,2016,3.2,Hybrid,Automatic,196523.0,Used,21052.35,Focus,10,Budget,High
315,BMW,2002,0.0,Electric,Automatic,179884.0,Used,49337.96,5 Series,24,Mid,High
316,Toyota,2001,2.3,Petrol,Manual,281039.0,Used,14527.21,Corolla,25,Budget,Very High
317,Toyota,2022,1.2,Hybrid,Manual,235892.0,Used,36930.31,Corolla,4,Mid,Very High
318,Honda,2019,5.4,Petrol,Automatic,213408.0,Used,41025.13,Fit,7,Mid,Very High
319,Tesla,2015,0.0,Electric,Automatic,242718.0,Used,49233.78,Model X,11,Mid,Very High
320,Tesla,2021,0.0,Electric,Automatic,192879.0,Used,49328.97,Model X,5,Mid,High
321,Mercedes,2011,1.2,Hybrid,Automatic,23086.0,Used,29415.54,C-Class,15,Mid,Low
322,Honda,2003,4.3,Hybrid,Automatic,85637.0,Like New,85770.04,Fit,23,Premium,Medium
323,Ford,2004,2.6,Hybrid,Manual,158279.0,Used,38776.63,Fiesta,22,Mid,High
324,Tesla,2012,0.0,Electric,Automatic,151969.0,Used,26810.79,Model S,14,Mid,High
325,BMW,2014,5.4,Petrol,Automatic,63083.0,Used,21701.94,X3,12,Budget,Medium
326,Honda,2022,2.6,Diesel,Automatic,95028.0,Used,35644.95,Accord,4,Mid,Medium
327,Toyota,2015,5.5,Diesel,Automatic,97551.0,Used,11417.52,RAV4,11,Budget,Medium
328,BMW,2009,6.0,Hybrid,Manual,138355.0,Used,8126.21,5 Series,17,Budget,High
329,BMW,2022,5.1,Petrol,Automatic,94024.0,Used,62488.51,5 Series,4,Upper Mid,Medium
330,Toyota,2015,5.2,Diesel,Manual,262399.0,Used,63818.98,RAV4,11,Upper Mid,Very High
331,Honda,2011,2.2,Diesel,Automatic,207627.0,Used,55310.88,Civic,15,Upper Mid,Very High
332,Toyota,2016,3.9,Diesel,Manual,15487.0,Used,77417.09,Corolla,10,Premium,Low
334,BMW,2011,1.5,Hybrid,Manual,297194.0,Used,93917.45,5 Series,15,Premium,Very High
335,Audi,2007,6.0,Hybrid,Manual,270888.0,Used,14031.19,Q7,19,Budget,Very High
336,Audi,2019,2.6,Hybrid,Manual,61596.0,Like New,69032.18,A4,7,Upper Mid,Medium
337,Ford,2002,0.0,Electric,Automatic,214469.0,Used,17672.68,Mustang,24,Budget,Very High
338,Tesla,2020,0.0,Electric,Automatic,177175.0,Used,88591.02,Model Y,6,Premium,High
339,Toyota,2012,0.0,Electric,Automatic,153048.0,Used,53517.76,Prius,14,Upper Mid,High
340,Toyota,2022,6.0,Petrol,Automatic,6277.0,Used,12817.89,RAV4,4,Budget,Low
341,Ford,2018,2.2,Diesel,Automatic,133332.0,Used,63588.79,Fiesta,8,Upper Mid,High
342,Ford,2007,1.2,Diesel,Automatic,240515.0,Used,5865.44,Fiesta,19,Budget,Very High
343,Ford,2021,3.1,Petrol,Automatic,260577.0,Used,78722.11,Mustang,5,Premium,Very High
344,BMW,2004,1.7,Petrol,Manual,196955.0,Used,66805.57,X5,22,Upper Mid,High
345,Mercedes,2019,1.1,Hybrid,Automatic,286885.0,Used,25199.35,E-Class,7,Mid,Very High
346,Toyota,2007,2.8,Hybrid,Manual,299355.0,Used,40601.34,Camry,19,Mid,Very High
347,BMW,2023,0.0,Electric,Automatic,240464.0,Used,5741.64,X5,3,Budget,Very High
348,Ford,2011,0.0,Electric,Automatic,258445.0,Used,70899.96,Focus,15,Upper Mid,Very High
349,Toyota,2000,2.6,Petrol,Automatic,269013.0,Used,35653.47,Corolla,26,Mid,Very High
350,BMW,2020,0.0,Electric,Automatic,94515.0,Used,59300.95,3 Series,6,Upper Mid,Medium
351,Mercedes,2019,2.2,Diesel,Automatic,150494.0,Used,95889.12,GLC,7,Premium,High
352,BMW,2005,1.1,Petrol,Automatic,166685.0,Used,33449.34,X5,21,Mid,High
353,Mercedes,2021,4.8,Petrol,Automatic,188088.0,Used,99072.6,C-Class,5,Premium,High
354,Ford,2017,4.1,Diesel,Automatic,60110.0,Like New,65109.2,Focus,9,Upper Mid,Medium
355,Mercedes,2007,4.8,Hybrid,Automatic,219601.0,Used,27998.42,GLA,19,Mid,Very High
356,Toyota,2006,1.2,Hybrid,Manual,208994.0,Used,46493.9,Camry,20,Mid,Very High
357,Ford,2000,5.2,Diesel,Manual,296177.0,Used,75343.05,Mustang,26,Premium,Very High
358,Toyota,2020,4.1,Diesel,Automatic,260705.0,Used,47415.4,RAV4,6,Mid,Very High
359,Audi,2015,0.0,Electric,Automatic,12938.0,Like New,11508.22,A4,11,Budget,Low
360,Honda,2011,4.1,Petrol,Automatic,130842.0,Used,21017.35,Accord,15,Budget,High
361,Mercedes,2005,0.0,Electric,Automatic,264418.0,Used,80173.29,C-Class,21,Premium,Very High
362,Honda,2019,3.9,Diesel,Manual,150033.0,Used,66595.44,Civic,7,Upper Mid,High
363,Honda,2001,0.0,Electric,Automatic,20044.0,Used,59133.42,Accord,25,Upper Mid,Low
364,Mercedes,2013,6.0,Diesel,Manual,99372.0,Used,20924.09,E-Class,13,Budget,Medium
365,Ford,2003,0.0,Electric,Automatic,276850.0,Used,84586.96,Fiesta,23,Premium,Very High
366,Audi,2000,0.0,Electric,Automatic,137046.0,Like New,96270.31,Q7,26,Premium,High
367,Toyota,2022,4.5,Hybrid,Manual,21213.0,Used,8884.27,Prius,4,Budget,Low
368,BMW,2017,2.9,Diesel,Manual,1950.0,Like New,12413.03,X3,9,Budget,Low
369,Toyota,2012,0.0,Electric,Automatic,254043.0,Used,89048.83,RAV4,14,Premium,Very High
370,BMW,2001,4.0,Petrol,Manual,216085.0,Used,82477.46,X5,25,Premium,Very High
371,Toyota,2008,0.0,Electric,Automatic,272555.0,Used,63703.77,Prius,18,Upper Mid,Very High
372,Mercedes,2020,0.0,Electric,Automatic,148843.0,Used,94771.69,GLA,6,Premium,High
373,Audi,2001,2.7,Petrol,Manual,297197.0,Used,66410.9,Q5,25,Upper Mid,Very High
374,BMW,2008,3.6,Diesel,Automatic,248966.0,Used,25518.6,3 Series,18,Mid,Very High
375,Tesla,2015,0.0,Electric,Automatic,138117.0,Used,74221.02,Model X,11,Upper Mid,High
376,Ford,2010,6.0,Hybrid,Manual,29714.0,Used,66342.48,Explorer,16,Upper Mid,Low
377,Toyota,2002,5.9,Hybrid,Manual,165458.0,Used,98645.75,RAV4,24,Premium,High
378,Toyota,2019,4.2,Petrol,Manual,270706.0,Used,25320.09,Corolla,7,Mid,Very High
379,BMW,2022,0.0,Electric,Automatic,12026.0,Used,61799.07,3 Series,4,Upper Mid,Low
380,Ford,2003,4.6,Diesel,Manual,106147.0,Used,79115.91,Fiesta,23,Premium,High
381,Ford,2017,0.0,Electric,Automatic,31589.0,Used,37203.39,Fiesta,9,Mid,Low
382,Mercedes,2022,1.3,Hybrid,Automatic,108199.0,Used,41069.56,C-Class,4,Mid,High
383,Tesla,2020,0.0,Electric,Automatic,288988.0,Used,89350.67,Model Y,6,Premium,Very High
384,Mercedes,2002,4.4,Petrol,Manual,208574.0,Used,43398.51,E-Class,24,Mid,Very High
385,Mercedes,2021,4.4,Petrol,Manual,214340.0,Used,64349.62,GLA,5,Upper Mid,Very High
386,Mercedes,2010,2.9,Diesel,Manual,54708.0,Like New,89477.62,GLC,16,Premium,Medium
387,Mercedes,2014,5.7,Diesel,Automatic,70825.0,Used,24933.53,C-Class,12,Budget,Medium
388,Mercedes,2021,1.8,Hybrid,Manual,51574.0,Used,98278.34,GLA,5,Premium,Medium
389,Audi,2004,3.5,Diesel,Manual,232409.0,Used,71685.59,A3,22,Upper Mid,Very High
390,Ford,2019,0.0,Electric,Automatic,186381.0,Used,52131.56,Explorer,7,Upper Mid,High
391,Mercedes,2009,4.5,Petrol,Automatic,64230.0,Like New,45937.45,C-Class,17,Mid,Medium
392,Ford,2011,4.2,Petrol,Manual,254451.0,Used,95664.64,Mustang,15,Premium,Very High
393,Ford,2014,2.4,Petrol,Manual,247174.0,Used,24543.86,Fiesta,12,Budget,Very High
394,Honda,2016,1.8,Diesel,Manual,219700.0,Used,34609.91,CR-V,10,Mid,Very High
395,Audi,2009,4.2,Petrol,Manual,287249.0,Used,34240.31,Q5,17,Mid,Very High
396,Mercedes,2005,4.0,Petrol,Automatic,246514.0,Used,32455.6,GLA,21,Mid,Very High
397,Toyota,2017,1.9,Petrol,Manual,264491.0,Used,49511.11,RAV4,9,Mid,Very High
398,BMW,2012,4.5,Hybrid,Manual,226094.0,Used,98972.03,5 Series,14,Premium,Very High
399,Tesla,2015,0.0,Electric,Automatic,148182.0,Used,89434.74,Model X,11,Premium,High
400,Toyota,2023,4.3,Diesel,Manual,193242.0,Used,36155.21,Corolla,3,Mid,High
401,Audi,2009,5.2,Petrol,Manual,182873.0,Used,45172.66,A4,17,Mid,High
402,BMW,2013,1.8,Diesel,Automatic,124926.0,Used,68600.67,3 Series,13,Upper Mid,High
404,Ford,2002,4.9,Petrol,Manual,19199.0,Used,82914.6,Explorer,24,Premium,Low
405,BMW,2015,4.0,Petrol,Automatic,183208.0,Used,88580.82,5 Series,11,Premium,High
406,Ford,2006,4.5,Diesel,Automatic,220868.0,Used,86434.03,Explorer,20,Premium,Very High
407,Toyota,2019,5.2,Diesel,Manual,120787.0,Used,40630.17,Corolla,7,Mid,High
409,BMW,2008,0.0,Electric,Automatic,148063.0,Used,6176.89,3 Series,18,Budget,High
410,BMW,2014,3.7,Diesel,Manual,153625.0,Used,42942.56,X5,12,Mid,High
411,Mercedes,2020,3.4,Hybrid,Manual,220782.0,Used,48740.55,GLA,6,Mid,Very High
412,Audi,2002,3.0,Diesel,Manual,87493.0,Used,91162.56,Q7,24,Premium,Medium
413,Mercedes,2001,1.8,Petrol,Automatic,274915.0,Used,89928.83,GLA,25,Premium,Very High
414,Audi,2001,0.0,Electric,Automatic,125607.0,Like New,96779.22,Q7,25,Premium,High
415,Mercedes,2002,2.4,Petrol,Manual,246834.0,Used,89084.97,GLA,24,Premium,Very High
416,Ford,2017,5.6,Hybrid,Manual,79876.0,Used,5779.07,Fiesta,9,Budget,Medium
417,BMW,2013,3.9,Diesel,Manual,167071.0,Used,65938.78,3 Series,13,Upper Mid,High
418,Toyota,2019,4.0,Diesel,Automatic,202959.0,Used,11482.58,Prius,7,Budget,Very High
419,Audi,2017,2.8,Petrol,Automatic,243722.0,Used,30896.46,A4,9,Mid,Very High
420,Audi,2009,1.3,Petrol,Automatic,44440.0,Used,59939.22,Q7,17,Upper Mid,Low
422,Mercedes,2021,0.0,Electric,Automatic,43039.0,Like New,67190.04,GLA,5,Upper Mid,Low
424,Tesla,2012,0.0,Electric,Automatic,186061.0,Used,14842.37,Model S,14,Budget,High
425,Ford,2013,5.4,Diesel,Automatic,273388.0,Used,17215.75,Fiesta,13,Budget,Very High
426,BMW,2000,0.0,Electric,Automatic,94594.0,Used,13684.37,X3,26,Budget,Medium
427,Toyota,2013,0.0,Electric,Automatic,170623.0,Used,21932.27,Prius,13,Budget,High
428,BMW,2015,2.1,Diesel,Automatic,194302.0,Used,70406.34,5 Series,11,Upper Mid,High
429,Tesla,2021,0.0,Electric,Automatic,290515.0,Used,83929.54,Model 3,5,Premium,Very High
430,Audi,2013,5.4,Diesel,Automatic,159950.0,Used,43837.32,Q5,13,Mid,High
431,Audi,2019,2.0,Hybrid,Manual,167229.0,Used,70814.24,A3,7,Upper Mid,High
432,Tesla,2020,0.0,Electric,Automatic,5914.0,Used,24001.54,Model Y,6,Budget,Low
433,Toyota,2002,2.4,Petrol,Automatic,214772.0,Used,97461.61,Prius,24,Premium,Very High
435,Honda,2005,6.0,Diesel,Automatic,227561.0,Used,85357.36,Accord,21,Premium,Very High
436,Toyota,2012,1.2,Diesel,Automatic,187435.0,Used,94809.81,Camry,14,Premium,High
437,Honda,2020,0.0,Electric,Automatic,95213.0,Used,87147.83,Fit,6,Premium,Medium
438,Tesla,2012,0.0,Electric,Automatic,37805.0,Used,11371.43,Model S,14,Budget,Low
439,Mercedes,2007,5.9,Diesel,Automatic,126599.0,Like New,66779.18,C-Class,19,Upper Mid,High
440,Honda,2020,3.3,Hybrid,Automatic,153775.0,Used,16408.62,Civic,6,Budget,High
441,Ford,2001,5.2,Petrol,Manual,190093.0,Used,5537.99,Mustang,25,Budget,High
442,Mercedes,2003,1.3,Petrol,Manual,74176.0,Like New,9919.43,GLA,23,Budget,Medium
443,Honda,2014,2.7,Diesel,Automatic,94799.0,Used,92034.17,Civic,12,Premium,Medium
444,Tesla,2017,0.0,Electric,Automatic,98385.0,Used,91304.03,Model 3,9,Premium,Medium
445,Mercedes,2012,5.9,Hybrid,Automatic,235654.0,Used,26453.32,C-Class,14,Mid,Very High
447,Honda,2012,5.3,Diesel,Manual,81462.0,Used,95727.68,Accord,14,Premium,Medium
448,Tesla,2020,0.0,Electric,Automatic,179340.0,Used,52187.08,Model Y,6,Upper Mid,High
449,Ford,2019,1.4,Hybrid,Automatic,165320.0,Used,42389.89,Mustang,7,Mid,High
450,Honda,2017,2.9,Hybrid,Manual,31159.0,Used,50908.63,CR-V,9,Upper Mid,Low
452,Honda,2010,2.1,Hybrid,Automatic,232974.0,Used,50341.38,Civic,16,Upper Mid,Very High
453,Toyota,2001,2.1,Hybrid,Automatic,47800.0,Used,79411.38,Camry,25,Premium,Low
454,Toyota,2022,3.3,Diesel,Manual,94626.0,Used,46011.26,Corolla,4,Mid,Medium
455,Toyota,2018,2.3,Hybrid,Manual,118368.0,Used,28940.54,RAV4,8,Mid,High
456,Ford,2018,1.5,Petrol,Manual,174735.0,Used,36014.91,Explorer,8,Mid,High
457,Mercedes,2004,1.8,Diesel,Automatic,80903.0,Used,12393.23,C-Class,22,Budget,Medium
459,Audi,2001,0.0,Electric,Automatic,241324.0,Used,19070.54,Q5,25,Budget,Very High
460,Honda,2009,4.8,Petrol,Automatic,233229.0,Used,82096.97,Accord,17,Premium,Very High
461,Tesla,2012,0.0,Electric,Automatic,61748.0,Used,44956.1,Model S,14,Mid,Medium
462,Honda,2010,3.2,Diesel,Manual,41190.0,Like New,77675.22,CR-V,16,Premium,Low
463,Ford,2017,2.4,Hybrid,Manual,40318.0,Used,95673.74,Explorer,9,Premium,Low
466,Audi,2008,0.0,Electric,Automatic,39759.0,Used,58953.97,Q7,18,Upper Mid,Low
467,BMW,2022,2.2,Diesel,Manual,278642.0,Used,20705.82,X3,4,Budget,Very High
468,Honda,2018,1.6,Diesel,Manual,25989.0,Like New,93862.62,Accord,8,Premium,Low
469,Tesla,2015,0.0,Electric,Automatic,156640.0,Used,87507.92,Model X,11,Premium,High
470,Toyota,2002,2.8,Petrol,Manual,161171.0,Used,87119.23,Corolla,24,Premium,High
471,BMW,2020,0.0,Electric,Automatic,285626.0,Used,70861.07,3 Series,6,Upper Mid,Very High
473,BMW,2013,2.1,Petrol,Automatic,35814.0,Used,6398.77,X5,13,Budget,Low
474,Toyota,2018,5.0,Petrol,Automatic,190766.0,Used,76065.14,Corolla,8,Premium,High
475,Mercedes,2006,1.7,Diesel,Automatic,60204.0,Used,13695.84,E-Class,20,Budget,Medium
476,Mercedes,2015,2.7,Petrol,Automatic,32844.0,Like New,29676.34,GLA,11,Mid,Low
477,BMW,2015,5.3,Diesel,Manual,248827.0,Used,57391.58,X3,11,Upper Mid,Very High
478,Ford,2000,1.8,Diesel,Automatic,245256.0,Used,47914.6,Fiesta,26,Mid,Very High
480,Tesla,2012,0.0,Electric,Automatic,23052.0,Used,83278.58,Model S,14,Premium,Low
482,Honda,2007,3.8,Hybrid,Automatic,69803.0,Like New,69777.93,Fit,19,Upper Mid,Medium
484,Tesla,2015,0.0,Electric,Automatic,224582.0,Used,96270.09,Model X,11,Premium,Very High
485,Tesla,2017,0.0,Electric,Automatic,67021.0,Like New,16395.84,Model 3,9,Budget,Medium
486,Mercedes,2019,0.0,Electric,Automatic,211321.0,Used,75101.46,GLA,7,Premium,Very High
488,Toyota,2003,0.0,Electric,Automatic,2419.0,Used,41275.26,Prius,23,Mid,Low
489,Honda,2005,0.0,Electric,Automatic,187964.0,Used,60621.03,Civic,21,Upper Mid,High
490,Tesla,2012,0.0,Electric,Automatic,121831.0,Like New,75023.33,Model S,14,Premium,High
491,Mercedes,2017,1.4,Petrol,Automatic,244688.0,Used,5353.03,GLA,9,Budget,Very High
492,Audi,2004,3.3,Diesel,Manual,101799.0,Like New,29756.8,Q5,22,Mid,High
493,Mercedes,2019,2.5,Petrol,Automatic,194941.0,Used,56129.04,GLA,7,Upper Mid,High
494,Honda,2002,5.1,Diesel,Manual,176282.0,Used,55623.0,Fit,24,Upper Mid,High
495,Honda,2006,1.3,Petrol,Manual,108611.0,Like New,65574.51,Civic,20,Upper Mid,High
496,Mercedes,2021,3.1,Hybrid,Manual,137559.0,Used,33866.09,C-Class,5,Mid,High
497,Toyota,2013,3.3,Hybrid,Manual,62112.0,Used,56350.28,Corolla,13,Upper Mid,Medium
499,Honda,2004,3.9,Hybrid,Automatic,278504.0,Used,22752.86,CR-V,22,Budget,Very High
500,Mercedes,2021,0.0,Electric,Automatic,233451.0,Used,59773.58,GLA,5,Upper Mid,Very High
501,Tesla,2015,0.0,Electric,Automatic,221490.0,Used,70119.9,Model X,11,Upper Mid,Very High
502,Mercedes,2022,5.3,Hybrid,Automatic,265161.0,Used,16438.0,GLA,4,Budget,Very High
503,Ford,2001,2.6,Diesel,Manual,191196.0,Used,16665.04,Mustang,25,Budget,High
504,BMW,2020,3.7,Petrol,Manual,247418.0,Used,58703.76,5 Series,6,Upper Mid,Very High
505,Audi,2021,5.2,Diesel,Manual,221370.0,Used,30659.1,Q7,5,Mid,Very High
506,Toyota,2005,5.9,Petrol,Automatic,189340.0,Used,42277.91,Corolla,21,Mid,High
507,Audi,2014,5.4,Diesel,Automatic,66320.0,Used,43071.1,A3,12,Mid,Medium
511,Audi,2023,4.7,Hybrid,Manual,180786.0,Used,72925.19,Q7,3,Upper Mid,High
512,Tesla,2017,0.0,Electric,Automatic,294065.0,Used,70601.16,Model 3,9,Upper Mid,Very High
513,BMW,2004,0.0,Electric,Automatic,266890.0,Used,56917.99,3 Series,22,Upper Mid,Very High
514,Mercedes,2000,0.0,Electric,Automatic,65350.0,Like New,71592.12,E-Class,26,Upper Mid,Medium
515,Audi,2012,2.8,Petrol,Manual,181417.0,Used,93890.4,A4,14,Premium,High
516,BMW,2020,5.3,Diesel,Automatic,240678.0,Used,68239.0,X5,6,Upper Mid,Very High
517,Mercedes,2017,3.0,Petrol,Automatic,22063.0,Like New,30183.68,GLA,9,Mid,Low
518,Tesla,2015,0.0,Electric,Automatic,117116.0,Used,59203.2,Model X,11,Upper Mid,High
520,Tesla,2020,0.0,Electric,Automatic,134670.0,Used,57859.82,Model Y,6,Upper Mid,High
521,BMW,2017,1.6,Diesel,Manual,10564.0,Used,54173.0,5 Series,9,Upper Mid,Low
524,BMW,2003,0.0,Electric,Automatic,86134.0,Used,22932.06,3 Series,23,Budget,Medium
525,Honda,2016,3.8,Petrol,Manual,105940.0,Used,10986.59,Accord,10,Budget,High
526,Mercedes,2002,0.0,Electric,Automatic,62085.0,Used,45314.56,E-Class,24,Mid,Medium
527,Ford,2016,3.4,Diesel,Automatic,17862.0,Used,6483.01,Focus,10,Budget,Low
528,Toyota,2010,4.2,Petrol,Automatic,272409.0,Used,35238.25,RAV4,16,Mid,Very High
529,Tesla,2020,0.0,Electric,Automatic,140777.0,Like New,39962.04,Model Y,6,Mid,High
530,Ford,2019,3.8,Hybrid,Manual,186351.0,Used,40680.94,Explorer,7,Mid,High
531,BMW,2022,2.9,Petrol,Automatic,62471.0,Like New,98038.25,X3,4,Premium,Medium
532,Honda,2020,4.3,Diesel,Automatic,91080.0,Used,33870.58,Civic,6,Mid,Medium
533,Tesla,2015,0.0,Electric,Automatic,108007.0,Used,30196.61,Model X,11,Mid,High
534,Honda,2001,3.9,Hybrid,Manual,46104.0,Like New,17291.19,Accord,25,Budget,Low
535,Audi,2019,1.9,Diesel,Automatic,40934.0,Used,53545.84,A4,7,Upper Mid,Low
536,Honda,2015,2.4,Petrol,Manual,254606.0,Used,19599.06,Fit,11,Budget,Very High
537,Audi,2017,2.1,Diesel,Automatic,6050.0,Used,63548.0,A3,9,Upper Mid,Low
538,Mercedes,2007,1.9,Hybrid,Manual,175024.0,Used,19740.18,E-Class,19,Budget,High
539,Tesla,2015,0.0,Electric,Automatic,270628.0,Used,59783.97,Model X,11,Upper Mid,Very High
540,Tesla,2012,0.0,Electric,Automatic,184750.0,Used,83495.58,Model S,14,Premium,High
541,Toyota,2019,5.6,Diesel,Manual,31323.0,Used,9039.84,RAV4,7,Budget,Low
542,BMW,2005,0.0,Electric,Automatic,86332.0,Like New,44875.96,5 Series,21,Mid,Medium
543,Audi,2009,0.0,Electric,Automatic,255540.0,Used,48799.65,A3,17,Mid,Very High
544,Toyota,2020,1.7,Diesel,Manual,254547.0,Used,80151.85,Prius,6,Premium,Very High
546,Honda,2012,5.0,Diesel,Manual,157591.0,Used,58915.9,Accord,14,Upper Mid,High
547,Toyota,2016,2.8,Petrol,Automatic,271251.0,Used,80164.4,Prius,10,Premium,Very High
548,Tesla,2012,0.0,Electric,Automatic,55781.0,Used,58177.06,Model S,14,Upper Mid,Medium
549,Honda,2016,3.8,Hybrid,Automatic,266013.0,Used,39038.44,Accord,10,Mid,Very High
550,Mercedes,2023,5.2,Hybrid,Manual,7971.0,Used,13155.02,C-Class,3,Budget,Low
551,Mercedes,2008,5.0,Diesel,Manual,254927.0,Used,74341.98,GLC,18,Upper Mid,Very High
552,Toyota,2008,1.9,Hybrid,Manual,287795.0,Used,87758.12,RAV4,18,Premium,Very High
553,Audi,2000,4.4,Diesel,Automatic,23446.0,Used,97156.13,A4,26,Premium,Low
554,Audi,2001,2.1,Petrol,Automatic,257419.0,Used,93026.99,A4,25,Premium,Very High
556,Audi,2000,5.4,Diesel,Manual,3823.0,Used,66129.83,Q5,26,Upper Mid,Low
557,Tesla,2015,0.0,Electric,Automatic,144526.0,Like New,79238.71,Model X,11,Premium,High
558,Tesla,2017,0.0,Electric,Automatic,135004.0,Used,46047.95,Model X,9,Mid,High
559,Audi,2007,0.0,Electric,Automatic,205162.0,Used,61503.74,A4,19,Upper Mid,Very High
560,Mercedes,2020,5.4,Petrol,Manual,67965.0,Used,38126.48,GLA,6,Mid,Medium
561,Audi,2010,5.0,Hybrid,Automatic,272654.0,Used,36037.38,Q7,16,Mid,Very High
562,Tesla,2022,0.0,Electric,Automatic,141609.0,Like New,76885.72,Model X,4,Premium,High
563,Ford,2001,4.8,Hybrid,Manual,105935.0,Used,48123.61,Explorer,25,Mid,High
564,BMW,2007,1.8,Diesel,Automatic,233705.0,Used,25155.32,X5,19,Mid,Very High
566,Ford,2007,0.0,Electric,Automatic,144854.0,Like New,86621.37,Mustang,19,Premium,High
567,Audi,2016,1.5,Petrol,Manual,78004.0,Like New,69387.25,A4,10,Upper Mid,Medium
568,Mercedes,2014,0.0,Electric,Automatic,22072.0,Like New,56874.38,GLC,12,Upper Mid,Low
569,Toyota,2016,5.6,Hybrid,Automatic,81015.0,Like New,43089.18,Corolla,10,Mid,Medium
570,Audi,2022,1.2,Hybrid,Manual,225075.0,Used,45927.65,Q5,4,Mid,Very High
571,Mercedes,2023,2.5,Petrol,Automatic,220010.0,Used,10456.34,GLA,3,Budget,Very High
572,BMW,2012,0.0,Electric,Automatic,72746.0,Used,48216.46,3 Series,14,Mid,Medium
574,Tesla,2015,0.0,Electric,Automatic,128259.0,Used,41858.72,Model X,11,Mid,High
575,Toyota,2011,0.0,Electric,Automatic,30916.0,Used,41440.22,Camry,15,Mid,Low
576,Mercedes,2000,3.3,Hybrid,Manual,27268.0,Used,6493.08,GLA,26,Budget,Low
577,Mercedes,2022,4.8,Hybrid,Automatic,175050.0,Used,48494.35,E-Class,4,Mid,High
578,Mercedes,2004,0.0,Electric,Automatic,243966.0,Used,7407.08,C-Class,22,Budget,Very High
579,BMW,2007,0.0,Electric,Automatic,23259.0,Like New,59183.2,5 Series,19,Upper Mid,Low
580,Audi,2012,0.0,Electric,Automatic,79400.0,Used,53144.42,Q5,14,Upper Mid,Medium
581,BMW,2007,4.0,Hybrid,Automatic,296437.0,Used,84800.81,3 Series,19,Premium,Very High
584,Audi,2000,0.0,Electric,Automatic,181502.0,Used,54041.95,Q7,26,Upper Mid,High
585,Tesla,2020,0.0,Electric,Automatic,107009.0,Used,71472.1,Model Y,6,Upper Mid,High
586,BMW,2018,0.0,Electric,Automatic,209137.0,Used,13926.56,X5,8,Budget,Very High
587,Toyota,2023,1.2,Hybrid,Manual,161940.0,Used,64002.04,RAV4,3,Upper Mid,High
588,Mercedes,2002,2.0,Diesel,Manual,288453.0,Used,92079.5,E-Class,24,Premium,Very High
589,Mercedes,2023,2.7,Diesel,Automatic,285428.0,Used,33417.38,GLC,3,Mid,Very High
590,Audi,2016,3.6,Petrol,Manual,113259.0,Like New,64529.38,A4,10,Upper Mid,High
591,Tesla,2017,0.0,Electric,Automatic,100804.0,Like New,83026.3,Model 3,9,Premium,High
592,Honda,2019,5.6,Hybrid,Manual,69000.0,Used,53621.61,Accord,7,Upper Mid,Medium
593,Honda,2020,3.5,Petrol,Automatic,84179.0,Used,73208.06,Accord,6,Upper Mid,Medium
594,Mercedes,2007,3.5,Petrol,Manual,291409.0,Used,34545.98,C-Class,19,Mid,Very High
595,Audi,2013,0.0,Electric,Automatic,260226.0,Used,34075.55,A3,13,Mid,Very High
596,BMW,2003,1.2,Petrol,Automatic,23880.0,Used,68420.48,X3,23,Upper Mid,Low
597,Honda,2010,0.0,Electric,Automatic,201264.0,Used,72013.84,Civic,16,Upper Mid,Very High
598,BMW,2019,3.2,Petrol,Manual,172438.0,Used,94015.92,X5,7,Premium,High
599,Tesla,2020,0.0,Electric,Automatic,245352.0,Used,26359.66,Model Y,6,Mid,Very High
600,Honda,2018,1.8,Hybrid,Manual,67396.0,Used,49480.67,Civic,8,Mid,Medium
601,Honda,2006,0.0,Electric,Automatic,279250.0,Used,28798.78,CR-V,20,Mid,Very High
602,Ford,2018,0.0,Electric,Automatic,56731.0,Like New,12608.76,Focus,8,Budget,Medium
604,Toyota,2010,1.2,Hybrid,Manual,249091.0,Used,40537.67,Prius,16,Mid,Very High
605,Audi,2004,4.6,Hybrid,Manual,294743.0,Used,30691.24,A4,22,Mid,Very High
606,Audi,2004,1.6,Hybrid,Manual,71326.0,Used,33214.51,A4,22,Mid,Medium
607,BMW,2021,4.0,Petrol,Manual,248876.0,Used,39239.12,3 Series,5,Mid,Very High
608,Tesla,2017,0.0,Electric,Automatic,9004.0,Used,98939.58,Model 3,9,Premium,Low
